train_loss,epoch,step,val_loss,MCC,AUPR,test_loss
0.2857952415943146,0,49,,,,
0.08991415798664093,0,99,,,,
0.06818437576293945,0,149,,,,
0.07563543319702148,0,199,,,,
0.18326877057552338,0,249,,,,
0.17964333295822144,0,299,,,,
0.11365511268377304,1,349,,,,
0.1514168679714203,1,399,,,,
0.03375404328107834,1,449,,,,
0.06439381092786789,1,499,,,,
0.054341502487659454,1,549,,,,
0.02471720241010189,1,599,,,,
0.038261860609054565,2,649,,,,
0.08327196538448334,2,699,,,,
0.03676144406199455,2,749,,,,
0.05061040818691254,2,799,,,,
0.05183915048837662,2,849,,,,
0.09123198688030243,2,899,,,,
0.028550906106829643,3,949,,,,
0.048011310398578644,3,999,,,,
0.03722487762570381,3,1049,,,,
0.03526606038212776,3,1099,,,,
0.036973677575588226,3,1149,,,,
0.054075419902801514,3,1199,,,,
0.04033651202917099,4,1249,,,,
0.014442631043493748,4,1299,,,,
0.02764926664531231,4,1349,,,,
0.014197871088981628,4,1399,,,,
0.03577177971601486,4,1449,,,,
0.021039839833974838,4,1499,,,,
0.026719247922301292,5,1549,,,,
0.019200308248400688,5,1599,,,,
0.020809069275856018,5,1649,,,,
0.008433709852397442,5,1699,,,,
0.032493188977241516,5,1749,,,,
0.021302469074726105,5,1799,,,,
0.017546772956848145,6,1849,,,,
0.018877491354942322,6,1899,,,,
0.019430847838521004,6,1949,,,,
0.014137391932308674,6,1999,,,,
0.026945587247610092,6,2049,,,,
0.012547836638987064,6,2099,,,,
0.008349581621587276,6,2149,,,,
0.02126281149685383,7,2199,,,,
0.009854638017714024,7,2249,,,,
0.008614057675004005,7,2299,,,,
0.027962196618318558,7,2349,,,,
0.03079054318368435,7,2399,,,,
0.04066068306565285,7,2449,,,,
0.007342601660639048,8,2499,,,,
0.01266185101121664,8,2549,,,,
0.01915072835981846,8,2599,,,,
0.01679956540465355,8,2649,,,,
0.004905499052256346,8,2699,,,,
0.01710335724055767,8,2749,,,,
0.010976940393447876,9,2799,,,,
0.007284688763320446,9,2849,,,,
0.013146472163498402,9,2899,,,,
0.02551409788429737,9,2949,,,,
0.008124195039272308,9,2999,,,,
0.009054142981767654,9,3049,,,,
,9,3065,0.02369287982583046,0.329033681490835,0.3119080948080011,
0.01546349935233593,10,3099,,,,
0.007107467856258154,10,3149,,,,
0.02601439133286476,10,3199,,,,
0.009663252159953117,10,3249,,,,
0.004628490656614304,10,3299,,,,
0.009984840638935566,10,3349,,,,
0.0027378436643630266,11,3399,,,,
0.002683001570403576,11,3449,,,,
0.012789151631295681,11,3499,,,,
0.005220849998295307,11,3549,,,,
0.005388767458498478,11,3599,,,,
0.007623624987900257,11,3649,,,,
0.00778803788125515,12,3699,,,,
0.007083489093929529,12,3749,,,,
0.0024666660465300083,12,3799,,,,
0.004828729201108217,12,3849,,,,
0.00566265219822526,12,3899,,,,
0.007514934986829758,12,3949,,,,
0.007037575356662273,13,3999,,,,
0.020841006189584732,13,4049,,,,
0.01132235024124384,13,4099,,,,
0.00147929263766855,13,4149,,,,
0.004518031142652035,13,4199,,,,
0.00484197773039341,13,4249,,,,
0.006599972024559975,14,4299,,,,
0.010249735787510872,14,4349,,,,
0.003558332799002528,14,4399,,,,
0.005683630704879761,14,4449,,,,
0.012309983372688293,14,4499,,,,
0.006740564480423927,14,4549,,,,
0.0034279334358870983,14,4599,,,,
0.02759309858083725,15,4649,,,,
0.003418266773223877,15,4699,,,,
0.0011218967847526073,15,4749,,,,
0.0025103965308517218,15,4799,,,,
0.00953677948564291,15,4849,,,,
0.00428812624886632,15,4899,,,,
0.008382697589695454,16,4949,,,,
0.006420881953090429,16,4999,,,,
0.003786102868616581,16,5049,,,,
0.004600897431373596,16,5099,,,,
0.0159721989184618,16,5149,,,,
0.004762090276926756,16,5199,,,,
0.004713104572147131,17,5249,,,,
0.0027465391904115677,17,5299,,,,
0.002480074530467391,17,5349,,,,
0.003223797772079706,17,5399,,,,
0.0033620833419263363,17,5449,,,,
0.0033082347363233566,17,5499,,,,
0.008694129064679146,18,5549,,,,
0.00027641281485557556,18,5599,,,,
0.0061655850149691105,18,5649,,,,
0.004301831591874361,18,5699,,,,
0.0066687799990177155,18,5749,,,,
0.00425393832847476,18,5799,,,,
0.0016300346469506621,19,5849,,,,
0.002786367665976286,19,5899,,,,
0.006854766048491001,19,5949,,,,
0.002567683346569538,19,5999,,,,
0.0007358216680586338,19,6049,,,,
0.004238110035657883,19,6099,,,,
,19,6148,0.03877411037683487,0.40850805870406015,0.35025991218671343,
0.0007142992690205574,20,6149,,,,
0.0024416670203208923,20,6199,,,,
0.006531419698148966,20,6249,,,,
0.0224088653922081,20,6299,,,,
0.01222856342792511,20,6349,,,,
0.0035818004980683327,20,6399,,,,
0.004074291791766882,20,6449,,,,
0.0018649355042725801,21,6499,,,,
0.004341022111475468,21,6549,,,,
0.0034153880551457405,21,6599,,,,
0.004359712824225426,21,6649,,,,
0.008696861565113068,21,6699,,,,
0.0007495958125218749,21,6749,,,,
0.009529588744044304,22,6799,,,,
0.0014265163335949183,22,6849,,,,
0.004636878147721291,22,6899,,,,
0.00395242078229785,22,6949,,,,
0.0015710153384134173,22,6999,,,,
0.0018643918447196484,22,7049,,,,
0.004646496847271919,23,7099,,,,
0.0015098574804142118,23,7149,,,,
0.007267612498253584,23,7199,,,,
0.0013217463856562972,23,7249,,,,
0.0014633135870099068,23,7299,,,,
0.006279007997363806,23,7349,,,,
0.001603569253347814,24,7399,,,,
0.0011125918244943023,24,7449,,,,
0.005840152036398649,24,7499,,,,
0.0048135858960449696,24,7549,,,,
0.000890447641722858,24,7599,,,,
0.0047142114490270615,24,7649,,,,
0.006499177310615778,25,7699,,,,
0.003339664079248905,25,7749,,,,
0.01404954306781292,25,7799,,,,
0.0008796901092864573,25,7849,,,,
0.0007682797149755061,25,7899,,,,
0.001608973485417664,25,7949,,,,
0.0006015688413754106,25,7999,,,,
0.00012949683878105134,26,8049,,,,
0.004915769211947918,26,8099,,,,
0.0009817919926717877,26,8149,,,,
0.0011473589111119509,26,8199,,,,
0.004591747652739286,26,8249,,,,
0.007283139508217573,26,8299,,,,
0.00017797286272980273,27,8349,,,,
0.0006380612030625343,27,8399,,,,
0.0015140530886128545,27,8449,,,,
0.0013392945984378457,27,8499,,,,
0.00026461147353984416,27,8549,,,,
0.000483431329485029,27,8599,,,,
0.001277719740755856,28,8649,,,,
0.00033261184580624104,28,8699,,,,
0.00044153351336717606,28,8749,,,,
0.0019050582777708769,28,8799,,,,
0.00030152854742482305,28,8849,,,,
0.0008398092468269169,28,8899,,,,
0.001344606513157487,29,8949,,,,
0.0013815549900755286,29,8999,,,,
0.0012740899110212922,29,9049,,,,
0.001957647269591689,29,9099,,,,
0.002930352697148919,29,9149,,,,
0.001976028783246875,29,9199,,,,
,29,9244,0.045927923172712326,0.44058848425914027,0.36358435912596593,
0.001168321236036718,30,9249,,,,
0.0007833583513274789,30,9299,,,,
0.0004029108094982803,30,9349,,,,
0.001073030405677855,30,9399,,,,
0.0034737735986709595,30,9449,,,,
0.0032332749105989933,30,9499,,,,
0.004631618969142437,30,9549,,,,
0.0012232718290761113,31,9599,,,,
0.001179958344437182,31,9649,,,,
0.000627041095867753,31,9699,,,,
0.0026436711195856333,31,9749,,,,
0.0014721764018759131,31,9799,,,,
0.0008216052083298564,31,9849,,,,
0.0006928244256414473,32,9899,,,,
0.0015509258955717087,32,9949,,,,
0.0018352940678596497,32,9999,,,,
0.0004570957098621875,32,10049,,,,
3.5448687413008884e-05,32,10099,,,,
0.00048719666665419936,32,10149,,,,
0.0011132279178127646,33,10199,,,,
0.0004458060138858855,33,10249,,,,
0.002003991976380348,33,10299,,,,
0.0004294545215088874,33,10349,,,,
0.0020213325042277575,33,10399,,,,
0.012213598936796188,33,10449,,,,
0.0002488909522071481,34,10499,,,,
0.002946696011349559,34,10549,,,,
0.00012426947068888694,34,10599,,,,
0.0007073971210047603,34,10649,,,,
0.002611385192722082,34,10699,,,,
0.01613466627895832,34,10749,,,,
0.0072045582346618176,35,10799,,,,
0.003734380239620805,35,10849,,,,
0.00039772322634235024,35,10899,,,,
0.0010154411429539323,35,10949,,,,
0.0021663433872163296,35,10999,,,,
0.007651372347027063,35,11049,,,,
0.0067627690732479095,36,11099,,,,
0.0005714926519431174,36,11149,,,,
7.982374518178403e-05,36,11199,,,,
0.002416411880403757,36,11249,,,,
0.00037935515865683556,36,11299,,,,
0.005905275698751211,36,11349,,,,
0.0005463406560011208,36,11399,,,,
0.0005606650374829769,37,11449,,,,
0.0008375130128115416,37,11499,,,,
0.00030857312958687544,37,11549,,,,
0.00020785126253031194,37,11599,,,,
0.011197084560990334,37,11649,,,,
0.001475321827456355,37,11699,,,,
0.0025051047559827566,38,11749,,,,
0.0009766716975718737,38,11799,,,,
0.0004341808089520782,38,11849,,,,
0.000395206268876791,38,11899,,,,
0.00021621027553919703,38,11949,,,,
0.0028133264277130365,38,11999,,,,
0.00021058112906757742,39,12049,,,,
0.0010229256004095078,39,12099,,,,
0.0015585962682962418,39,12149,,,,
0.000643436680547893,39,12199,,,,
0.0012860676506534219,39,12249,,,,
0.00069075683131814,39,12299,,,,
,39,12329,0.05454603582620621,0.45969513789430244,0.40937805033645247,
0.0040823775343596935,40,12349,,,,
8.555457316106185e-05,40,12399,,,,
0.000712073699105531,40,12449,,,,
0.0007140586385503411,40,12499,,,,
0.0006073223776184022,40,12549,,,,
0.0007741691078990698,40,12599,,,,
0.0001952104503288865,41,12649,,,,
0.0026407516561448574,41,12699,,,,
0.0007695482345297933,41,12749,,,,
0.0004787474754266441,41,12799,,,,
0.0026492741890251637,41,12849,,,,
0.0018095140112563968,41,12899,,,,
0.00013796838175039738,42,12949,,,,
0.00017973875219468027,42,12999,,,,
0.0001965563715202734,42,13049,,,,
7.704852760070935e-05,42,13099,,,,
0.00018113534315489233,42,13149,,,,
0.0011883442057296634,42,13199,,,,
2.2914426153874956e-05,42,13249,,,,
0.00019034667639061809,43,13299,,,,
0.0005926564335823059,43,13349,,,,
0.0026593003422021866,43,13399,,,,
0.0003722728870343417,43,13449,,,,
0.00028793170349672437,43,13499,,,,
7.996221393113956e-05,43,13549,,,,
0.00010664339060895145,44,13599,,,,
0.000220488291233778,44,13649,,,,
0.0002594429533928633,44,13699,,,,
0.014011991210281849,44,13749,,,,
0.0006330410251393914,44,13799,,,,
8.839978545438498e-05,44,13849,,,,
0.0003787112364079803,45,13899,,,,
0.0008590812212787569,45,13949,,,,
0.0003831400244962424,45,13999,,,,
0.0006081885076127946,45,14049,,,,
0.00011080586409661919,45,14099,,,,
0.00019235379295423627,45,14149,,,,
0.00021114383707754314,46,14199,,,,
0.0019467787351459265,46,14249,,,,
0.0013684611767530441,46,14299,,,,
9.370846237288788e-05,46,14349,,,,
0.0003889316285494715,46,14399,,,,
0.004370291717350483,46,14449,,,,
0.00030403980053961277,47,14499,,,,
0.00012717311619780958,47,14549,,,,
5.582111043622717e-05,47,14599,,,,
0.00016733494703657925,47,14649,,,,
5.328390034264885e-05,47,14699,,,,
0.00015342132246587425,47,14749,,,,
0.00023343389329966158,48,14799,,,,
0.0006823316216468811,48,14849,,,,
0.00012462196173146367,48,14899,,,,
0.00046657631173729897,48,14949,,,,
0.0011851525632664561,48,14999,,,,
0.0014805066166445613,48,15049,,,,
0.00011967596219619736,48,15099,,,,
0.0002479227550793439,49,15149,,,,
0.0005109218182042241,49,15199,,,,
1.2399605111568235e-05,49,15249,,,,
9.001310536405072e-05,49,15299,,,,
0.00012473345850594342,49,15349,,,,
5.545289604924619e-05,49,15399,,,,
,49,15410,0.05919095128774643,0.4674912195137624,0.39926409970390886,
0.002372554037719965,50,15449,,,,
0.0010634725913405418,50,15499,,,,
0.0001678921253187582,50,15549,,,,
0.0017524345312267542,50,15599,,,,
0.0019479033071547747,50,15649,,,,
0.0010649549076333642,50,15699,,,,
0.0010056043975055218,51,15749,,,,
0.0004768827639054507,51,15799,,,,
0.00021196127636358142,51,15849,,,,
0.00017719314200803638,51,15899,,,,
0.002101779216900468,51,15949,,,,
0.00013356786803342402,51,15999,,,,
7.872436981415376e-05,52,16049,,,,
3.058915172005072e-05,52,16099,,,,
0.0004924545646645129,52,16149,,,,
6.209083221619949e-05,52,16199,,,,
0.00010342244786443189,52,16249,,,,
0.00010679253318812698,52,16299,,,,
7.621491386089474e-05,53,16349,,,,
4.695246389019303e-05,53,16399,,,,
0.0004297197447158396,53,16449,,,,
5.4139791245688684e-06,53,16499,,,,
2.5282706701545976e-05,53,16549,,,,
2.694892646104563e-05,53,16599,,,,
9.326500730821863e-05,53,16649,,,,
0.00013323478924576193,54,16699,,,,
0.00011178835848113522,54,16749,,,,
0.00023284235794562846,54,16799,,,,
6.48101995466277e-05,54,16849,,,,
0.00014512662892229855,54,16899,,,,
0.00010281945287715644,54,16949,,,,
6.491527074103942e-06,55,16999,,,,
6.503710028482601e-05,55,17049,,,,
0.00038705035694874823,55,17099,,,,
0.00222213426604867,55,17149,,,,
0.0001706433540675789,55,17199,,,,
0.0021228366531431675,55,17249,,,,
0.00013614560884889215,56,17299,,,,
0.0007816591532900929,56,17349,,,,
8.54973477544263e-05,56,17399,,,,
3.0202343623386696e-05,56,17449,,,,
0.00016454100841656327,56,17499,,,,
0.00012183128274045885,56,17549,,,,
6.392660725396127e-05,57,17599,,,,
5.171171869733371e-05,57,17649,,,,
0.00022079826158005744,57,17699,,,,
5.464436981128529e-05,57,17749,,,,
0.00016188753943424672,57,17799,,,,
0.00022280252596829087,57,17849,,,,
0.00023872677411418408,58,17899,,,,
0.00023632148804608732,58,17949,,,,
1.4843081771687139e-05,58,17999,,,,
0.00010641094559105113,58,18049,,,,
0.0002613915130496025,58,18099,,,,
0.0006015450926497579,58,18149,,,,
3.751246185856871e-05,59,18199,,,,
0.00011642333993222564,59,18249,,,,
0.00015905304462648928,59,18299,,,,
4.6308392484206706e-05,59,18349,,,,
0.0001996014907490462,59,18399,,,,
5.356487963581458e-05,59,18449,,,,
,59,18487,0.06600072234869003,0.4676203792716857,0.41580255950422235,
8.035486098378897e-05,60,18499,,,,
5.2663646783912554e-05,60,18549,,,,
0.0019425904611125588,60,18599,,,,
0.00020066331489942968,60,18649,,,,
1.197341043734923e-05,60,18699,,,,
0.0007610581815242767,60,18749,,,,
6.252968159969896e-05,60,18799,,,,
0.00029295191052369773,61,18849,,,,
2.877518636523746e-05,61,18899,,,,
0.000357328710379079,61,18949,,,,
0.0003318174567539245,61,18999,,,,
3.9059497794369236e-05,61,19049,,,,
8.714770956430584e-05,61,19099,,,,
5.92283540754579e-05,62,19149,,,,
8.347773837158456e-05,62,19199,,,,
4.5253535063238814e-05,62,19249,,,,
0.00014639079745393246,62,19299,,,,
6.852767546661198e-05,62,19349,,,,
0.00012113947013858706,62,19399,,,,
0.00011453182378318161,63,19449,,,,
0.0012892523081973195,63,19499,,,,
0.00020869134459644556,63,19549,,,,
0.0004501989751588553,63,19599,,,,
7.084040407789871e-05,63,19649,,,,
8.918085222830996e-05,63,19699,,,,
0.0009069051593542099,64,19749,,,,
0.00016629320452921093,64,19799,,,,
8.576754771638662e-05,64,19849,,,,
5.401304588303901e-05,64,19899,,,,
7.21776086720638e-05,64,19949,,,,
0.00014005987031850964,64,19999,,,,
0.00010416435543447733,65,20049,,,,
0.0002003501431318,65,20099,,,,
9.09780283109285e-05,65,20149,,,,
9.3464033852797e-05,65,20199,,,,
4.59656075690873e-05,65,20249,,,,
6.983813364058733e-05,65,20299,,,,
0.0007844064966775477,66,20349,,,,
0.0001525329425930977,66,20399,,,,
6.655876495642588e-05,66,20449,,,,
8.238614100264385e-05,66,20499,,,,
0.0005825905245728791,66,20549,,,,
0.00019210722530260682,66,20599,,,,
5.7576158724259585e-05,67,20649,,,,
0.0002592215605545789,67,20699,,,,
5.4821222875034437e-05,67,20749,,,,
0.00018252209702041,67,20799,,,,
0.00017212271632160991,67,20849,,,,
0.0004841071495320648,67,20899,,,,
0.0010391322430223227,68,20949,,,,
5.020484240958467e-05,68,20999,,,,
8.04219234851189e-05,68,21049,,,,
5.190418232814409e-05,68,21099,,,,
0.001287079998292029,68,21149,,,,
5.165367110748775e-05,68,21199,,,,
4.4856384192826226e-05,69,21249,,,,
3.1697494705440477e-05,69,21299,,,,
5.7180062867701054e-05,69,21349,,,,
5.440899985842407e-05,69,21399,,,,
0.00012769601016771048,69,21449,,,,
0.0014216898707672954,69,21499,,,,
2.4908376872190274e-05,69,21549,,,,
,69,21556,0.06596088409423828,0.46855086982490207,0.4145247101046695,
0.00038705364568158984,70,21599,,,,
6.853834929643199e-05,70,21649,,,,
0.0004153995541855693,70,21699,,,,
0.00026384906959719956,70,21749,,,,
2.1975751224090345e-05,70,21799,,,,
4.6668905270053074e-05,70,21849,,,,
0.00012268114369362593,71,21899,,,,
0.0006315124919638038,71,21949,,,,
0.0003884770267177373,71,21999,,,,
0.0022940824273973703,71,22049,,,,
0.0001331584935542196,71,22099,,,,
0.0015433180378749967,71,22149,,,,
4.9825626774691045e-05,72,22199,,,,
5.886795406695455e-05,72,22249,,,,
7.247989560710266e-05,72,22299,,,,
7.752735109534115e-05,72,22349,,,,
0.001739978906698525,72,22399,,,,
6.778137321816757e-05,72,22449,,,,
9.174644947052002e-05,73,22499,,,,
0.00010073195880977437,73,22549,,,,
9.675636829342693e-05,73,22599,,,,
5.473954661283642e-05,73,22649,,,,
9.201472857967019e-05,73,22699,,,,
0.0003213210729882121,73,22749,,,,
6.825695163570344e-05,74,22799,,,,
8.973381045507267e-05,74,22849,,,,
0.0011145626194775105,74,22899,,,,
6.178972398629412e-05,74,22949,,,,
0.00012597737077157944,74,22999,,,,
0.00019827471987809986,74,23049,,,,
0.0002535317908041179,75,23099,,,,
6.479446165030822e-05,75,23149,,,,
0.0025536746252328157,75,23199,,,,
0.0007428312674164772,75,23249,,,,
0.00024921243311837316,75,23299,,,,
0.00015352567424997687,75,23349,,,,
0.003189011011272669,75,23399,,,,
0.00038539926754310727,76,23449,,,,
0.0005018300726078451,76,23499,,,,
0.000310267525492236,76,23549,,,,
7.377828296739608e-05,76,23599,,,,
0.0007683211006224155,76,23649,,,,
9.011658403323963e-05,76,23699,,,,
0.0008580385474488139,77,23749,,,,
2.0997740648454055e-05,77,23799,,,,
5.1024315325776115e-05,77,23849,,,,
0.0005463638808578253,77,23899,,,,
4.043922672281042e-05,77,23949,,,,
1.9024240828002803e-05,77,23999,,,,
0.00038299159496091306,78,24049,,,,
0.005743909161537886,78,24099,,,,
0.00010655613732524216,78,24149,,,,
3.4498287277529016e-05,78,24199,,,,
5.6446944654453546e-05,78,24249,,,,
4.6110752009553835e-05,78,24299,,,,
4.106156120542437e-05,79,24349,,,,
0.0001501750957686454,79,24399,,,,
9.222348307957873e-05,79,24449,,,,
1.1274624739598949e-05,79,24499,,,,
3.693847975227982e-05,79,24549,,,,
0.0006568524404428899,79,24599,,,,
,79,24634,0.06412139534950256,0.4677173355312249,0.42495912843762323,
4.8369867727160454e-05,80,24649,,,,
0.0006281271926127374,80,24699,,,,
0.0002314579178346321,80,24749,,,,
0.00016568349383305758,80,24799,,,,
0.000394608941860497,80,24849,,,,
0.0001806139334803447,80,24899,,,,
7.21197429811582e-05,81,24949,,,,
0.0004445700324140489,81,24999,,,,
9.425017196917906e-06,81,25049,,,,
8.590436482336372e-05,81,25099,,,,
3.6972556699765846e-05,81,25149,,,,
0.0004137832438573241,81,25199,,,,
3.098082015640102e-05,82,25249,,,,
0.004186556674540043,82,25299,,,,
2.0738489183713682e-05,82,25349,,,,
0.00022153698955662549,82,25399,,,,
0.0002314766898052767,82,25449,,,,
9.018931450555101e-05,82,25499,,,,
0.0015852500218898058,82,25549,,,,
0.0005969930207356811,83,25599,,,,
9.433194645680487e-05,83,25649,,,,
0.0006134111317805946,83,25699,,,,
0.0013739416608586907,83,25749,,,,
6.404143641702831e-05,83,25799,,,,
7.361296593444422e-05,83,25849,,,,
1.9815342966467142e-05,84,25899,,,,
3.114368882961571e-05,84,25949,,,,
0.00022473766875918955,84,25999,,,,
0.011652464978396893,84,26049,,,,
7.72369239712134e-05,84,26099,,,,
0.0003440465952735394,84,26149,,,,
0.0003156719321850687,85,26199,,,,
2.9655209800694138e-05,85,26249,,,,
4.861460911342874e-05,85,26299,,,,
0.0004165401333011687,85,26349,,,,
5.872795372852124e-05,85,26399,,,,
6.271377060329542e-05,85,26449,,,,
0.00013654390932060778,86,26499,,,,
0.00011031152098439634,86,26549,,,,
0.00029909313889220357,86,26599,,,,
0.00753086619079113,86,26649,,,,
0.0002300904889125377,86,26699,,,,
5.5701857490930706e-05,86,26749,,,,
1.682403490121942e-05,87,26799,,,,
0.00018673459999263287,87,26849,,,,
3.461371670709923e-05,87,26899,,,,
6.035599290044047e-05,87,26949,,,,
0.000350267713656649,87,26999,,,,
0.00010947138798655942,87,27049,,,,
9.96343296719715e-05,87,27099,,,,
0.00012839859118685126,88,27149,,,,
0.0003041858726646751,88,27199,,,,
0.0003051753737963736,88,27249,,,,
0.0009586588712409139,88,27299,,,,
0.0002086876193061471,88,27349,,,,
0.0003300062380731106,88,27399,,,,
0.0001948367862496525,89,27449,,,,
4.7056790208444e-05,89,27499,,,,
0.00013576162746176124,89,27549,,,,
0.00018879400158766657,89,27599,,,,
0.0011633618269115686,89,27649,,,,
0.00010286871111020446,89,27699,,,,
,89,27715,0.05749334767460823,0.42460500580715427,0.3924261654017665,
0.00019489623082336038,90,27749,,,,
0.000493477622512728,90,27799,,,,
0.0004657629760913551,90,27849,,,,
0.0012835380621254444,90,27899,,,,
0.0006814650259912014,90,27949,,,,
0.0023742876946926117,90,27999,,,,
0.0029430638533085585,91,28049,,,,
0.00011645290942396969,91,28099,,,,
0.005674364045262337,91,28149,,,,
0.00021915428806096315,91,28199,,,,
0.00040157086914405227,91,28249,,,,
0.0036867111921310425,91,28299,,,,
0.0014080795226618648,92,28349,,,,
0.00799761712551117,92,28399,,,,
0.0017276810249313712,92,28449,,,,
0.0028647456783801317,92,28499,,,,
0.00200961553491652,92,28549,,,,
0.0016860328614711761,92,28599,,,,
0.0016509435372427106,93,28649,,,,
0.00031559859053231776,93,28699,,,,
0.0014701858162879944,93,28749,,,,
0.000791009224485606,93,28799,,,,
0.0016476126620545983,93,28849,,,,
0.00479859858751297,93,28899,,,,
0.0012682208325713873,94,28949,,,,
0.0003045456251129508,94,28999,,,,
0.003457115264609456,94,29049,,,,
0.00024607765953987837,94,29099,,,,
3.324930730741471e-05,94,29149,,,,
5.284521103021689e-05,94,29199,,,,
5.248605884844437e-05,94,29249,,,,
0.0002362430968787521,95,29299,,,,
2.0484574633883312e-05,95,29349,,,,
5.060024341219105e-05,95,29399,,,,
0.0008274549036286771,95,29449,,,,
4.0308434108737856e-05,95,29499,,,,
0.0008791120490059257,95,29549,,,,
0.00022368825739249587,96,29599,,,,
0.0076029361225664616,96,29649,,,,
6.01572755840607e-05,96,29699,,,,
0.000999501091428101,96,29749,,,,
0.00070687395054847,96,29799,,,,
0.0012724839616566896,96,29849,,,,
0.0018617131281644106,97,29899,,,,
0.0012665744870901108,97,29949,,,,
0.00017981813289225101,97,29999,,,,
0.0017521347617730498,97,30049,,,,
5.561949001275934e-05,97,30099,,,,
0.0007331649539992213,97,30149,,,,
0.00283489259891212,98,30199,,,,
0.004595974925905466,98,30249,,,,
0.0014463088009506464,98,30299,,,,
0.0038579702377319336,98,30349,,,,
0.0009608945110812783,98,30399,,,,
0.001377022941596806,98,30449,,,,
0.0002713580324780196,99,30499,,,,
0.0018475349061191082,99,30549,,,,
0.006230394821614027,99,30599,,,,
0.0008720973855815828,99,30649,,,,
0.0013473222497850657,99,30699,,,,
0.011608479544520378,99,30749,,,,
0.000325449975207448,99,30799,,,,
,99,30803,0.05900362879037857,0.41453022722924954,0.3859050976984153,
0.0009455025428906083,100,30849,,,,
0.010356334038078785,100,30899,,,,
5.731825513066724e-05,100,30949,,,,
0.0008116878452710807,100,30999,,,,
0.002345578046515584,100,31049,,,,
0.0002582659071777016,100,31099,,,,
0.0003929169033654034,101,31149,,,,
0.0005081314011476934,101,31199,,,,
0.0010671325726434588,101,31249,,,,
0.0014456594362854958,101,31299,,,,
0.00038010207936167717,101,31349,,,,
0.0017443920951336622,101,31399,,,,
0.0006994012510403991,102,31449,,,,
0.0009535656427033246,102,31499,,,,
0.002528279321268201,102,31549,,,,
0.008787252940237522,102,31599,,,,
0.00719465920701623,102,31649,,,,
0.0034124325029551983,102,31699,,,,
0.03894665837287903,103,31749,,,,
0.004250572994351387,103,31799,,,,
0.008436085656285286,103,31849,,,,
0.011467436328530312,103,31899,,,,
0.004323927685618401,103,31949,,,,
0.00419060280546546,103,31999,,,,
0.0004657254321500659,104,32049,,,,
0.0017308647511526942,104,32099,,,,
0.0024791883770376444,104,32149,,,,
0.0033910053316503763,104,32199,,,,
0.008487393148243427,104,32249,,,,
0.001011789427138865,104,32299,,,,
0.0033201586920768023,105,32349,,,,
0.0009825293673202395,105,32399,,,,
0.0005499261314980686,105,32449,,,,
0.0003153958823531866,105,32499,,,,
0.007362085860222578,105,32549,,,,
0.0004006503731943667,105,32599,,,,
0.00019675135263241827,105,32649,,,,
0.000192984938621521,106,32699,,,,
0.006573905237019062,106,32749,,,,
0.002558539854362607,106,32799,,,,
0.00324585591442883,106,32849,,,,
0.002672528848052025,106,32899,,,,
0.002093736082315445,106,32949,,,,
0.0016786246560513973,107,32999,,,,
0.000562058063223958,107,33049,,,,
0.0006446238839998841,107,33099,,,,
0.0004014948208350688,107,33149,,,,
0.0021550992969423532,107,33199,,,,
0.0010506281396374106,107,33249,,,,
0.00012309903104323894,108,33299,,,,
0.001556833041831851,108,33349,,,,
0.00028729051700793207,108,33399,,,,
0.001854978152550757,108,33449,,,,
0.010268851183354855,108,33499,,,,
0.009472111240029335,108,33549,,,,
0.002794586354866624,109,33599,,,,
0.00021410822228062898,109,33649,,,,
0.002294871024787426,109,33699,,,,
0.005925964564085007,109,33749,,,,
0.0014770736452192068,109,33799,,,,
0.0002669402747415006,109,33849,,,,
,109,33883,0.05088748782873154,0.4007148303673517,0.37786086513943284,
,110,33884,,,,0.07637046277523041
